filename,inference_time_ms,psnr,rmse,mrae,ssim,spectral_fidelity,loss_mse_loss,loss_weighted_mse_loss,loss_spectral_smoothness_loss,loss_spatial_consistency_loss,loss_spectral_angle_loss,loss_spectral_tv_loss,loss_spectral_dict_loss,loss_ssim_loss
arranged_complex_grid_00866.npy,93.75429153442383,31.80899,0.02567736,16.524199,0.8152377938212373,0.99906635,0.0006593271973542869,0.00045028014574199915,0.005088605917990208,0.0023903551045805216,0.02996964007616043,0.037388093769550323,0.1452471911907196,0.12077254056930542
arranged_complex_grid_00867.npy,93.80388259887695,30.779339,0.028909005,0.07535597,0.9301147700898781,0.99869263,0.0008357300539501011,0.0006974889547564089,0.004491893108934164,0.0057885125279426575,0.04648037999868393,0.03696470335125923,0.07794900983572006,0.06263226270675659
arranged_complex_grid_00868.npy,187.50262260437012,30.650673,0.029340426,0.04030459,0.9031746282616108,0.99897736,0.0008608600473962724,0.0007508568232879043,0.004253295715898275,0.005157758481800556,0.034331195056438446,0.03669949620962143,0.0994812548160553,0.06756025552749634
arranged_complex_grid_00869.npy,93.41144561767578,31.849392,0.025558209,0.03751612,0.9019937705564521,0.99919397,0.0006532221450470388,0.0005566623294726014,0.004447728395462036,0.004882107488811016,0.03122289665043354,0.036637093871831894,0.09363942593336105,0.06653398275375366
arranged_complex_grid_00870.npy,156.25238418579102,30.374989,0.0302866,6.64901,0.9364701547643765,0.9986612,0.0009172779973596334,0.0007647150778211653,0.004162874538451433,0.007041740231215954,0.04346757009625435,0.03657626360654831,0.07379808276891708,0.059194862842559814
arranged_complex_grid_00871.npy,109.3592643737793,29.538612,0.033347968,5.141884,0.9382828121538626,0.9984404,0.001112086814828217,0.0009456687257625163,0.0033772254828363657,0.00678554130718112,0.0480981320142746,0.03609390929341316,0.06742706149816513,0.057219088077545166
arranged_complex_grid_00872.npy,109.48681831359863,29.742506,0.03257427,6.5523205,0.9106313632181249,0.9987051,0.0010610827011987567,0.0009338365634903312,0.0036655105650424957,0.005360869225114584,0.03705395758152008,0.03643598407506943,0.09844565391540527,0.067257821559906
arranged_complex_grid_00873.npy,171.87833786010742,30.764984,0.028956808,5.4303055,0.9322266452642168,0.9986262,0.0008384968969039619,0.0006900288863107562,0.003911488223820925,0.0058317044749855995,0.04486677050590515,0.03655450791120529,0.0706801787018776,0.06098061800003052
arranged_complex_grid_00874.npy,93.75357627868652,30.413559,0.03015241,4.1808915,0.8554296039360324,0.9988805,0.0009091676329262555,0.0007669982733204961,0.0030737074557691813,0.0025696340017020702,0.03422539308667183,0.03589330241084099,0.12852676212787628,0.09759712219238281
arranged_complex_grid_00875.npy,93.69468688964844,32.326305,0.024192723,3.97886,0.932328725235687,0.999025,0.000585287983994931,0.0004666053573600948,0.005792220123112202,0.006522114388644695,0.03800810128450394,0.037495486438274384,0.08293301612138748,0.06039547920227051
arranged_complex_grid_00876.npy,93.75143051147461,30.87763,0.0285837,15.619445,0.9423009392293938,0.9983129,0.0008170287474058568,0.0006789439939893782,0.0023150616325438023,0.0034739167895168066,0.0469556525349617,0.035259850323200226,0.04285343363881111,0.04923391342163086
arranged_complex_grid_00877.npy,78.13191413879395,30.610744,0.029475603,11.173224,0.9341584753418214,0.9983913,0.0008688108646310866,0.000724261743016541,0.0033373881597071886,0.004852081649005413,0.04826134815812111,0.03635584935545921,0.060645680874586105,0.05676347017288208
arranged_complex_grid_00878.npy,93.7504768371582,31.259718,0.027353574,7.4623585,0.9070967689836555,0.9988334,0.0007482173386961222,0.0006391403148882091,0.003564834827557206,0.003920756280422211,0.035854000598192215,0.03628511354327202,0.08105088025331497,0.06711941957473755
arranged_complex_grid_00879.npy,187.453031539917,30.550926,0.029679304,0.07364571,0.934560873617689,0.9987656,0.0008808609563857317,0.000739915412850678,0.004805366974323988,0.007461633533239365,0.04408770054578781,0.0367891825735569,0.07926271110773087,0.06114238500595093
arranged_complex_grid_00880.npy,93.93692016601562,29.988235,0.03166563,0.036773715,0.7828440093654493,0.9990776,0.0010027115931734443,0.0008489080355502665,0.005395505577325821,0.003091646358370781,0.03139493241906166,0.037546589970588684,0.16039079427719116,0.108981192111969
arranged_complex_grid_00881.npy,93.75739097595215,32.48703,0.02374917,7.3510404,0.9059531723875205,0.99911505,0.0005640230956487358,0.0004745914484374225,0.004418990574777126,0.0036563125904649496,0.030537351965904236,0.03664318472146988,0.08051176369190216,0.0668344497680664
arranged_complex_grid_00882.npy,203.13000679016113,28.830873,0.03617898,10.83331,0.9365011311919261,0.9980914,0.0013089185813441873,0.0011270842514932156,0.00277060829102993,0.006305152550339699,0.051907993853092194,0.03596246987581253,0.06855294853448868,0.05750828981399536
arranged_complex_grid_00883.npy,62.49856948852539,29.998898,0.031626787,0.039151244,0.8936839778191468,0.99897873,0.0010002532508224249,0.0008747417014092207,0.004505580756813288,0.005045284517109394,0.03448318690061569,0.03682982176542282,0.11052817106246948,0.07129096984863281
arranged_complex_grid_00884.npy,78.16123962402344,31.68089,0.026058866,10.288144,0.8509724813192651,0.9989358,0.0006790646002627909,0.0005370219005271792,0.003196991980075836,0.001951701589860022,0.032607704401016235,0.0359656848013401,0.10964611917734146,0.0971178412437439
arranged_complex_grid_00885.npy,125.00500679016113,30.782944,0.028897008,0.0393225,0.7461254164173381,0.99915385,0.0008350371499545872,0.0006593989674001932,0.006655324250459671,0.002486294601112604,0.03252154216170311,0.03828156366944313,0.17712490260601044,0.12506628036499023
arranged_complex_grid_00886.npy,171.8761920928955,30.79797,0.028847056,0.039646786,0.9032619306408584,0.9990238,0.0008321527857333422,0.0007231589406728745,0.004116441123187542,0.004668849520385265,0.033815450966358185,0.036446619778871536,0.09362173080444336,0.06664395332336426
arranged_complex_grid_00887.npy,203.13382148742676,28.759537,0.036477342,0.03961356,0.7961037067052693,0.99872756,0.0013305973261594772,0.001165319117717445,0.003919840324670076,0.0031721279956400394,0.03665529191493988,0.03660542890429497,0.1546182632446289,0.10279220342636108
arranged_complex_grid_00888.npy,47.028303146362305,31.803381,0.025693953,4.9111238,0.8324851492790962,0.9991076,0.0006601788918487728,0.0005179512081667781,0.004469424486160278,0.0020228135399520397,0.031457263976335526,0.03685399517416954,0.13577480614185333,0.10980433225631714
arranged_complex_grid_00889.npy,93.74785423278809,29.102879,0.03506357,0.042822063,0.8856356898935931,0.99874103,0.0012294537154957652,0.0010809495579451323,0.004750401712954044,0.005812382325530052,0.039954401552677155,0.037425167858600616,0.1249324306845665,0.07637786865234375
arranged_complex_grid_00890.npy,203.12976837158203,32.288204,0.02429908,13.330226,0.9027174047385808,0.998927,0.0005904452409595251,0.0004947101697325706,0.0034853857941925526,0.0033011031337082386,0.032989501953125,0.03624976426362991,0.0713404193520546,0.06621485948562622
arranged_complex_grid_00891.npy,62.502384185791016,31.067818,0.027964633,11.676627,0.8950520512633221,0.99895006,0.0007820209139026701,0.0006627890397794545,0.004195644054561853,0.004062848165631294,0.032844364643096924,0.03673696890473366,0.09335792809724808,0.07238888740539551
arranged_complex_grid_00892.npy,78.12333106994629,31.031416,0.02808208,9.662653,0.926728965109357,0.99880433,0.0007886029779911041,0.0006556357257068157,0.006474170833826065,0.007105443626642227,0.04072026535868645,0.03812815621495247,0.09062307327985764,0.06424003839492798
arranged_complex_grid_00893.npy,203.12881469726562,31.93773,0.025299586,0.03450246,0.8791703134045349,0.99936926,0.000640069309156388,0.0005372143350541592,0.00684185978025198,0.005535583011806011,0.028284162282943726,0.03775067999958992,0.11663612723350525,0.07744377851486206
arranged_complex_grid_00894.npy,109.3747615814209,31.202187,0.02753535,4.871445,0.9291870977540008,0.99875164,0.0007581955869682133,0.0006207566475495696,0.005067187827080488,0.006680777296423912,0.04382637143135071,0.037450242787599564,0.08101204037666321,0.06317955255508423
arranged_complex_grid_00895.npy,140.6271457672119,29.369286,0.03400445,10.247324,0.8621897650629974,0.99853003,0.0011563020525500178,0.0009921453893184662,0.0025811619125306606,0.0025767446495592594,0.03872699290513992,0.03581906482577324,0.12185666710138321,0.09315013885498047
arranged_complex_grid_00896.npy,108.98447036743164,31.688107,0.026037222,11.071366,0.8981479580544173,0.9990084,0.0006779370014555752,0.0005716147716157138,0.004549864679574966,0.004159121308475733,0.031437043100595474,0.03686219081282616,0.08827676624059677,0.07141834497451782
arranged_complex_grid_00897.npy,109.37714576721191,31.980736,0.025174633,19.585402,0.901248080421705,0.99880576,0.000633762392681092,0.0005248418310657144,0.003416049527004361,0.003071468323469162,0.032345350831747055,0.03623506426811218,0.07084272801876068,0.06732058525085449
arranged_complex_grid_00898.npy,156.25405311584473,32.265636,0.024362294,12.423767,0.9081467635547121,0.99888206,0.0005935212248004973,0.0004949199501425028,0.0031167801935225725,0.0031932112760841846,0.0339251309633255,0.03584907576441765,0.0641152486205101,0.06462794542312622
arranged_complex_grid_00899.npy,109.375,31.632957,0.026203066,4.8613563,0.9300264068310735,0.9987527,0.0006866006297059357,0.0005541349528357387,0.00521976500749588,0.006655958481132984,0.04334872215986252,0.03725595027208328,0.07491403073072433,0.06218045949935913
arranged_complex_grid_00900.npy,156.24046325683594,29.30213,0.03426838,5.154626,0.9375943921840958,0.99830306,0.001174322096630931,0.0009990185499191284,0.0027964250184595585,0.00636514276266098,0.05092842876911163,0.0358915850520134,0.06751363724470139,0.05669832229614258
arranged_complex_grid_00901.npy,93.75214576721191,30.959618,0.028315168,4.3164716,0.9367866175295401,0.9985601,0.0008017485379241407,0.0006523525808006525,0.0029485290870070457,0.005070498213171959,0.04773937538266182,0.035802751779556274,0.05381064489483833,0.05589890480041504
arranged_complex_grid_00902.npy,109.37738418579102,32.104584,0.02481823,0.066356935,0.9272166635366728,0.9989518,0.0006159444455988705,0.000496037129778415,0.006550588645040989,0.007646446116268635,0.0405232198536396,0.037617914378643036,0.08499056100845337,0.06409817934036255
arranged_complex_grid_00903.npy,156.2519073486328,30.713966,0.029127402,6.0172486,0.9067719084328804,0.9988985,0.0008484054706059396,0.000735302921384573,0.00412472290918231,0.00457277987152338,0.03422103822231293,0.03667367249727249,0.09268573671579361,0.06842207908630371
arranged_complex_grid_00904.npy,109.1158390045166,29.871843,0.032092817,4.733544,0.9345193389256637,0.99837476,0.0010299482382833958,0.0008607741910964251,0.003146317321807146,0.006187368184328079,0.05006574094295502,0.036063287407159805,0.06465907394886017,0.05962014198303223
arranged_complex_grid_00905.npy,171.8616485595703,31.26789,0.027327849,0.071803056,0.9251344863105402,0.9990805,0.0007468112744390965,0.0006148264510557055,0.006970548536628485,0.008823767304420471,0.037843137979507446,0.038553621619939804,0.10803920775651932,0.06866151094436646
arranged_complex_grid_00906.npy,109.3757152557373,29.93428,0.031862956,0.041145448,0.9043647124673635,0.9988519,0.001015248242765665,0.0008925438160076737,0.003766829613596201,0.0051286472007632256,0.035852134227752686,0.0362701453268528,0.09865647554397583,0.06618374586105347
arranged_complex_grid_00907.npy,93.75500679016113,30.811375,0.028802576,0.037630275,0.8621654953335116,0.99905705,0.0008295883890241385,0.0007001450867392123,0.006979151628911495,0.004989861510694027,0.03469502553343773,0.03812272474169731,0.12577487528324127,0.08316659927368164
arranged_complex_grid_00908.npy,156.2509536743164,31.274944,0.027305668,10.855522,0.8422072580039068,0.9989957,0.0007455996237695217,0.0005902850534766912,0.0036740729119628668,0.002230609767138958,0.030797120183706284,0.036334555596113205,0.12877793610095978,0.10473281145095825
arranged_complex_grid_00909.npy,109.37690734863281,30.215504,0.030847842,7.865793,0.9122800087808702,0.9987733,0.0009515892597846687,0.0008287791279144585,0.003535839729011059,0.004913656041026115,0.034635379910469055,0.03615795075893402,0.09165062755346298,0.06542634963989258
arranged_complex_grid_00910.npy,109.34638977050781,31.874456,0.025484564,11.725807,0.9041382480259651,0.9988908,0.0006494630360975862,0.0005471038166433573,0.0035123720299452543,0.003187692491337657,0.03414331376552582,0.03641851246356964,0.07654553651809692,0.06594687700271606
arranged_complex_grid_00911.npy,109.375,31.643507,0.026171261,10.002801,0.8580179768322885,0.9990655,0.0006849348428659141,0.0005521911662071943,0.004161906894296408,0.0021960146259516478,0.029424577951431274,0.036625903099775314,0.11689160019159317,0.09667462110519409
